,building_i,name,use,suburb_loc,town_city,territoria,capture_me,capture_so,capture__1,capture__2,capture__3,capture__4,last_modif,geometry,affected_area,affected_length
916043,3780844,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752410.0502707392 5948153.229650043, 1752408.3219612213 5948151.639584536, 1752403.6085528121 5948156.76278753, 1752405.3368621867 5948158.352853045, 1752410.0502707392 5948153.229650043))",16.349108401226793,18.62009743709078
916041,3780842,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752426.9630705547 5948160.241801826, 1752434.6837511337 5948156.061786639, 1752432.355691897 5948151.761754379, 1752427.6726909336 5948154.297154862, 1752426.7225833922 5948152.542262651, 1752423.6849041397 5948154.186877606, 1752426.9630705547 5948160.241801826))",49.823857255108564,31.32997053551193
916542,3781345,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752391.5336225 5948156.181276439, 1752384.3246427944 5948151.998685865, 1752380.3625165513 5948158.827680119, 1752387.571495747 5948163.010270969, 1752391.5336225 5948156.181276439))",65.80203373363628,32.45927467141289
916544,3781347,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752365.7916506554 5948159.864122259, 1752367.6014637502 5948160.805866938, 1752369.7042517816 5948156.76479984, 1752362.4444612067 5948152.987134424, 1752358.6766279796 5948160.228029581, 1752364.1266050239 5948163.0639506085, 1752365.7916506554 5948159.864122259))",59.4418576718927,32.692778397169526
916042,3780843,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752403.6505197014 5948157.770151328, 1752401.104610631 5948158.04863061, 1752401.6798596305 5948163.307664445, 1752404.2257687217 5948163.029185279, 1752403.6505197014 5948157.770151328))",13.549217041334582,15.702991653422913
916552,3781355,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752335.1040528002 5948160.570518933, 1752334.084265708 5948165.054242225, 1752343.0793488363 5948167.100102403, 1752345.1267802622 5948158.098109694, 1752336.1316967933 5948156.052250188, 1752335.9640390717 5948156.789395256, 1752333.6471076424 5948156.26242782, 1752332.787121408 5948160.043551427, 1752335.1040528002 5948160.570518933))",94.37621710434459,41.66560554741786
916546,3781349,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752356.296683428 5948168.886575451, 1752355.2381191342 5948170.847952254, 1752361.9538968622 5948174.4724893235, 1752365.5565606323 5948167.797239674, 1752356.5126868272 5948162.916218863, 1752353.9685878914 5948167.630091373, 1752356.296683428 5948168.886575451))",72.05844584740966,35.72471025705221
916545,3781348,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752375.964727379 5948168.701146454, 1752375.187330942 5948168.728925975, 1752375.3899229548 5948174.398369249, 1752380.3932809704 5948174.2195792645, 1752380.324293644 5948172.289000168, 1752383.407461744 5948172.178826192, 1752383.1734943255 5948165.631360825, 1752375.864364676 5948165.892545795, 1752375.964727379 5948168.701146454))",60.49938411439122,33.15028550353324
916615,3781417,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752374.1064697285 5948179.3071839865, 1752373.0918522188 5948178.618801258, 1752370.1327162245 5948182.980315515, 1752376.2466431512 5948187.128403, 1752380.7121348823 5948180.546649167, 1752377.3679196683 5948178.277715306, 1752376.964796261 5948178.871884873, 1752375.2097016121 5948177.681114145, 1752374.1064697285 5948179.3071839865))",53.95111780033597,30.68381039761832
923073,3788057,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752098.3586818962 5948149.436867503, 1752097.8086273125 5948142.801556945, 1752091.4256237743 5948143.3306959355, 1752091.975678306 5948149.966006122, 1752098.3586818962 5948149.436867503))",42.6442649672631,26.12593776791341
915872,3780674,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752578.4450391466 5948125.086326148, 1752578.247520857 5948119.32726246, 1752577.1910385212 5948117.563060477, 1752571.0942785908 5948117.7721609175, 1752571.353473766 5948125.329544934, 1752578.4450391466 5948125.086326148))",52.76118383450253,28.576704096381775
915871,3780673,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752568.4777292672 5948129.000198254, 1752568.2200191305 5948117.855502275, 1752562.5858636147 5948117.985786859, 1752562.8435737395 5948129.130482283, 1752568.4777292672 5948129.000198254))",62.82452441340162,33.56667323834795
915878,3780680,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752551.9123968934 5948129.444874487, 1752552.929896246 5948125.587343808, 1752554.5049523395 5948126.002795711, 1752554.3290924663 5948126.669513471, 1752556.6270722009 5948127.275650676, 1752557.1706700828 5948125.214769186, 1752557.71593152 5948125.358592569, 1752558.999947079 5948120.490648257, 1752549.183303178 5948117.90131671, 1752546.5140506634 5948128.020954762, 1752551.9123968934 5948129.444874487))",88.84856869008262,42.615339459514026
915903,3780704,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752518.220227429 5948121.327670719, 1752517.5203692412 5948121.3148676045, 1752517.4583082001 5948124.707315428, 1752519.064299774 5948126.2093281895, 1752519.0374331807 5948127.677936202, 1752524.2683597263 5948127.773630381, 1752524.33384342 5948124.194095279, 1752527.63209368 5948124.254433123, 1752527.7125672302 5948119.855499321, 1752518.250325812 5948119.682398446, 1752518.220227429 5948121.327670719))",64.5418565694659,35.38054489418946
914954,3779741,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752583.3025535808 5948127.768576105, 1752582.6659712223 5948126.705557992, 1752582.525137675 5948127.653018493, 1752583.3025535808 5948127.768576105))",0.37642262620036215,2.9828775812915054
915880,3780682,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752553.749468404 5948140.4263101965, 1752559.9887194808 5948140.290452652, 1752559.7535757166 5948129.491510501, 1752555.580024594 5948129.582388539, 1752555.61255942 5948131.076542804, 1752553.546859479 5948131.121522881, 1752553.749468404 5948140.4263101965))",64.32131753911861,34.084463363466874
915879,3780681,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752569.0998980382 5948139.688042881, 1752570.384471487 5948134.570654592, 1752563.9890486642 5948132.965267461, 1752562.7044753674 5948138.082655484, 1752569.0998980382 5948139.688042881))",34.79009835080231,23.73998208681309
916036,3780837,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752499.7084047738 5948132.448264552, 1752499.5091189803 5948133.000608573, 1752497.2541496088 5948132.187015343, 1752495.2741432642 5948137.674835565, 1752503.2202030853 5948140.541775452, 1752503.9779347698 5948138.4416333325, 1752506.1274696824 5948139.217185933, 1752507.5490304923 5948135.277163394, 1752499.7084047738 5948132.448264552))",62.40746311619791,34.307777897615956
915881,3780683,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752549.299381028 5948143.247094896, 1752549.0508425657 5948139.743769908, 1752551.8398529175 5948139.545907447, 1752551.3844926287 5948133.127286946, 1752545.6815748715 5948133.531872835, 1752545.8353857077 5948135.6999432165, 1752543.35227913 5948135.876103848, 1752543.589909336 5948139.225667574, 1752541.8408117339 5948139.34975488, 1752542.0068998872 5948141.690884251, 1752543.9023669746 5948143.629978373, 1752549.299381028 5948143.247094896))",72.32834765194424,38.703708610773106
915864,3780666,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752583.3141409187 5948142.172162829, 1752585.1120176876 5948142.540537622, 1752584.2388919066 5948146.8018834945, 1752590.156660075 5948148.0144010335, 1752591.50012087 5948141.457555068, 1752590.3375293727 5948139.51616319, 1752590.2524427942 5948139.498729433, 1752590.2714721616 5948139.405855371, 1752589.0964888108 5948137.4437705465, 1752586.5246436456 5948136.91681412, 1752586.1671321024 5948138.661672473, 1752584.1193882232 5948138.2421013955, 1752583.3141409187 5948142.172162829))",62.721998771948364,34.15879125995986
915873,3780675,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752580.89450881 5948142.135536786, 1752577.0784686033 5948142.265995342, 1752577.0310327327 5948140.878449969, 1752574.8410831953 5948140.953317564, 1752574.8564393008 5948141.402498561, 1752570.4374945043 5948141.553568583, 1752570.5094716288 5948143.658969917, 1752569.8109506264 5948143.682850174, 1752569.9264418767 5948147.061084658, 1752570.624962879 5948147.037204422, 1752570.6947548538 5948149.078690818, 1752578.6494100015 5948148.806746349, 1752578.6876024366 5948149.923914487, 1752581.15788186 5948149.839463479, 1752580.89450881 5948142.135536786))",81.06587734887893,40.453473660497224
915863,3780665,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752595.3495496814 5948152.369086398, 1752602.6448972507 5948153.645273758, 1752600.6588254448 5948149.418142058, 1752596.4702214296 5948145.96274453, 1752595.3495496814 5948152.369086398))",29.504895447537535,24.01013843490892
916566,3781369,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752320.20629183 5948153.5186261125, 1752317.3234517423 5948152.829678597, 1752317.6444071955 5948151.486668767, 1752306.117182338 5948148.731867358, 1752304.4811793028 5948155.577578055, 1752313.9598511797 5948157.84281237, 1752314.5945929247 5948155.18679188, 1752319.525985632 5948156.365307161, 1752320.20629183 5948153.5186261125))",86.34238807295264,43.70866687213528
916567,3781370,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752311.699331392 5948165.780735892, 1752310.6901776842 5948165.65545488, 1752310.2900866603 5948168.87823605, 1752320.8292325875 5948170.186614806, 1752321.413203921 5948165.482655999, 1752319.549524743 5948165.251290236, 1752319.6960227063 5948164.0712313745, 1752312.0297095268 5948163.119499886, 1752311.699331392 5948165.780735892))",58.0081169050409,33.09847106770228
916568,3781371,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752310.830021164 5948179.839884136, 1752310.7526970902 5948181.689402465, 1752319.7142187185 5948182.0640630135, 1752320.0184969404 5948174.786014146, 1752311.4756743577 5948174.428858985, 1752311.3637320409 5948177.106415536, 1752312.5419255334 5948177.15567304, 1752312.426913762 5948179.906646502, 1752310.830021164 5948179.839884136))",59.81265305340081,34.86595839106825
916569,3781372,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752310.5005534794 5948188.1953675505, 1752310.686122329 5948187.310218657, 1752300.0996017174 5948185.090786053, 1752298.4155532625 5948193.123565029, 1752303.0152875872 5948194.087885976, 1752303.6217869606 5948191.194932023, 1752311.5657203628 5948192.860354494, 1752312.457700893 5948188.605677733, 1752310.5005534794 5948188.1953675505))",79.38911253308993,42.04754342105094
968389,3834291,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752299.975694234 5948197.29553857, 1752296.2948056865 5948198.7547037285, 1752295.9867341225 5948197.977562711, 1752291.2007802583 5948199.874794016, 1752293.0414356499 5948204.518029919, 1752295.805733524 5948203.422216641, 1752297.5948516442 5948207.9354450805, 1752303.2973966058 5948205.674862364, 1752299.975694234 5948197.29553857))",71.96275887696416,37.91503803638415
968386,3834288,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752251.7600514516 5948203.7542908415, 1752252.460740358 5948203.805701923, 1752251.9319042182 5948209.464702215, 1752258.9194049665 5948220.525622616, 1752265.7133252865 5948221.024108469, 1752267.1597655648 5948201.3103869995, 1752259.8526083343 5948200.7742450265, 1752260.4719411056 5948192.333263593, 1752252.6401985576 5948191.758632293, 1752252.0208658853 5948200.199613149, 1752251.7600514516 5948203.7542908415))",315.7319046466468,81.71945996466233
968390,3834292,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752314.7224754344 5948216.549271241, 1752316.7742062022 5948206.85495658, 1752305.569030538 5948204.48346377, 1752303.5173001976 5948214.177777529, 1752314.7224754344 5948216.549271241))",113.49215677585443,42.724867558894964
968388,3834290,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752282.167403282 5948219.391125208, 1752290.7702235284 5948215.57741768, 1752287.40204824 5948207.979613584, 1752278.799228493 5948211.793321588, 1752282.167403282 5948219.391125208))",78.20777426489452,35.44232802228066
968392,3834294,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752336.3934661332 5948213.2832392305, 1752327.892844047 5948209.997200852, 1752324.3929776556 5948219.050971979, 1752332.8935992054 5948222.337010923, 1752336.3934661332 5948213.2832392305))",88.46338393150822,37.640681854067566
968387,3834289,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752272.646246483 5948223.519291585, 1752279.8426407883 5948220.010984147, 1752276.9174214364 5948214.010646365, 1752269.7210274953 5948217.518954102, 1752272.646246483 5948223.519291585))",53.443363087309294,29.362833349691
916553,3781356,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752356.105502595 5948183.568314476, 1752351.5009345277 5948181.207486061, 1752352.1091004792 5948180.021316999, 1752348.9182262416 5948178.385309901, 1752347.2650353273 5948181.609699469, 1752348.2307627955 5948182.104841853, 1752346.5553390975 5948185.37259406, 1752349.65741461 5948186.9630730115, 1752349.9236754621 5948186.443756957, 1752353.6513144192 5948188.354971382, 1752356.105502595 5948183.568314476))",50.58543529674783,32.11213360618748
968399,3834302,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752344.0494815132 5948199.3533964325, 1752346.8073773112 5948191.698147318, 1752339.4369484815 5948189.042861846, 1752336.679053054 5948196.698110536, 1752344.0494815132 5948199.3533964325))",63.7454665259792,31.942042356762467
